open_time_utc,open,support
2026-08-21T11:10:00Z,0.14140000,0.13695131
2026-08-21T11:11:00Z,0.14150000,0.13698744
2026-08-21T11:12:00Z,0.14120000,0.13702359
2026-08-21T11:13:00Z,0.14070000,0.13705974
2026-08-21T11:14:00Z,0.14100000,0.13709590
2026-08-21T11:15:00Z,0.14150000,0.13713207
2026-08-21T11:16:00Z,0.14120000,0.13716825
2026-08-21T11:17:00Z,0.14190000,0.13720444
2026-08-21T11:18:00Z,0.14190000,0.13724064
2026-08-21T11:19:00Z,0.14140000,0.13727685
2026-08-21T11:20:00Z,0.14100000,0.13731306
2026-08-21T11:21:00Z,0.14090000,0.13734929
2026-08-21T11:22:00Z,0.14130000,0.13738553
2026-08-21T11:23:00Z,0.14130000,0.13742178
2026-08-21T11:24:00Z,0.14160000,0.13745803
2026-08-21T11:25:00Z,0.14040000,0.13749430
2026-08-21T11:26:00Z,0.14090000,0.13753058
2026-08-21T11:27:00Z,0.14170000,0.13756686
2026-08-21T11:28:00Z,0.14160000,0.13760316
2026-08-21T11:29:00Z,0.14220000,0.13763946
2026-08-21T11:30:00Z,0.14250000,0.13767577
2026-08-21T11:31:00Z,0.14240000,0.13771210
2026-08-21T11:32:00Z,0.14260000,0.13774843
2026-08-21T11:33:00Z,0.14150000,0.13778477
2026-08-21T11:34:00Z,0.14100000,0.13782113
2026-08-21T11:35:00Z,0.13960000,0.13785749
2026-08-21T11:36:00Z,0.14010000,0.13789386
2026-08-21T11:37:00Z,0.14020000,0.13793024
2026-08-21T11:38:00Z,0.14000000,0.13796663
2026-08-21T11:39:00Z,0.14020000,0.13800303
2026-08-21T11:40:00Z,0.14140000,0.13803944
2026-08-21T11:41:00Z,0.14070000,0.13807586
2026-08-21T11:42:00Z,0.14100000,0.13811229
2026-08-21T11:43:00Z,0.14020000,0.13814873
2026-08-21T11:44:00Z,0.13980000,0.13818518
2026-08-21T11:45:00Z,0.13990000,0.13822163
2026-08-21T11:46:00Z,0.13980000,0.13825810
2026-08-21T11:47:00Z,0.13870000,0.13829458
2026-08-21T11:48:00Z,0.13840000,0.13833107
2026-08-21T11:49:00Z,0.13820000,0.13836756
2026-08-21T11:50:00Z,0.13860000,0.13840407
2026-08-21T11:51:00Z,0.13900000,0.13844058
2026-08-21T11:52:00Z,0.13970000,0.13847711
2026-08-21T11:53:00Z,0.13950000,0.13851364
2026-08-21T11:54:00Z,0.14010000,0.13855019
2026-08-21T11:55:00Z,0.14030000,0.13858674
2026-08-21T11:56:00Z,0.13990000,0.13862331
2026-08-21T11:57:00Z,0.14000000,0.13865988
2026-08-21T11:58:00Z,0.14050000,0.13869646
2026-08-21T11:59:00Z,0.14080000,0.13873306
2026-08-21T12:00:00Z,0.14060000,0.13876966
2026-08-21T12:01:00Z,0.14020000,0.13880627
2026-08-21T12:02:00Z,0.14020000,0.13884289
2026-08-21T12:03:00Z,0.14080000,0.13887953
2026-08-21T12:04:00Z,0.14140000,0.13891617
2026-08-21T12:05:00Z,0.14080000,0.13895282
2026-08-21T12:06:00Z,0.14050000,0.13898948
2026-08-21T12:07:00Z,0.14020000,0.13902615
2026-08-21T12:08:00Z,0.13960000,0.13906283
2026-08-21T12:09:00Z,0.13910000,0.13909952
2026-08-21T12:10:00Z,0.13890000,0.13913622
2026-08-21T12:11:00Z,0.13860000,0.13917293
2026-08-21T12:12:00Z,0.13860000,0.13920964
2026-08-21T12:13:00Z,0.13920000,0.13924637
2026-08-21T12:14:00Z,0.14000000,0.13928311
2026-08-21T12:15:00Z,0.13990000,0.13931986
