time_utc,time_ms,mode,strategy_mode,event,reason,target_coin,binance_symbol,hl_connected,binance_connected,hl_bid,hl_ask,hl_mid,hl_spread_bps,hl_book_time_ms,hl_recv_time_ms,binance_bid,binance_ask,binance_mid,binance_book_time_ms,binance_recv_time_ms,basis_raw,basis_ema,fair_px,binance_ret_1s_bps,binance_ret_5s_bps,binance_ret_10s_bps,io_deviation_bps,rapid_move_side,rapid_move_bps,inventory,avg_entry_px,realized_pnl,unrealized_pnl,total_fees,active_bid_px,active_bid_sz,active_bid_oid,active_bid_cloid,active_ask_px,active_ask_sz,active_ask_oid,active_ask_cloid,desired_bid_px,desired_bid_sz,desired_ask_px,desired_ask_sz,block_bid,block_ask,quoting_allowed,raw_json
2026-09-03T14:08:34.336Z,1788444514336,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,,,,,,,,,,,,,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,,,,,false,false,false,
2026-09-03T14:08:34.437Z,1788444514437,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,,,,,,,,,,,,,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,,,,,false,false,false,
2026-09-03T14:08:34.538Z,1788444514538,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,,,,,,,,,,,,,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,,,,,false,false,false,
2026-09-03T14:08:34.640Z,1788444514640,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,,,,,,,,,,,,,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,,,,,false,false,false,
2026-09-03T14:08:34.741Z,1788444514741,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,,,,,,,,,,,,,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,,,,,false,false,false,
2026-09-03T14:08:34.843Z,1788444514843,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,,,,,,,,,,,,,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,,,,,false,false,false,
2026-09-03T14:08:34.946Z,1788444514946,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,,,,,,,,,,,,,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,,,,,false,false,false,
2026-09-03T14:08:35.018Z,1788444515018,live,binance_basis,hl_ctx,,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,,,,,,,,,,,,,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,,,,,false,false,false,
2026-09-03T14:08:35.018Z,1788444515018,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,,,,,,,,,,,,,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,,,,,false,false,false,
2026-09-03T14:08:35.119Z,1788444515119,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,,,,,,,,,,,,,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,,,,,false,false,false,
2026-09-03T14:08:35.143Z,1788444515143,live,binance_basis,binance_book,,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,1312.8,1313.38,1313.0900000000001,1788444515032,1788444515143,,,,,,,,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,,,,,false,false,false,
2026-09-03T14:08:35.143Z,1788444515143,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,1312.8,1313.38,1313.0900000000001,1788444515032,1788444515143,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,false,
2026-09-03T14:08:35.147Z,1788444515147,live,binance_basis,binance_depth,,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,1312.8,1313.38,1313.0900000000001,1788444515032,1788444515147,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,false,
2026-09-03T14:08:35.147Z,1788444515147,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,1312.8,1313.38,1313.0900000000001,1788444515032,1788444515147,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,false,
2026-09-03T14:08:35.248Z,1788444515248,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,1312.8,1313.38,1313.0900000000001,1788444515032,1788444515147,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,false,
2026-09-03T14:08:35.349Z,1788444515349,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,1312.8,1313.38,1313.0900000000001,1788444515032,1788444515147,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,false,
2026-09-03T14:08:35.451Z,1788444515451,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,1312.8,1313.38,1313.0900000000001,1788444515032,1788444515147,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,false,
2026-09-03T14:08:35.479Z,1788444515479,live,binance_basis,binance_depth,,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,false,
2026-09-03T14:08:35.479Z,1788444515479,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,false,
2026-09-03T14:08:35.580Z,1788444515580,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,false,
2026-09-03T14:08:35.681Z,1788444515681,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,false,
2026-09-03T14:08:35.782Z,1788444515782,live,binance_basis,cancel_all_skip,live_cancel_all_throttle,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444513242,1788444513657,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,false,
2026-09-03T14:08:35.806Z,1788444515806,live,binance_basis,hl_book,,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,false,
2026-09-03T14:08:35.807Z,1788444515807,live,binance_basis,quote_skip,live_order_action_throttle:12214ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""bid""}"
2026-09-03T14:08:35.807Z,1788444515807,live,binance_basis,quote_skip,live_order_action_throttle:12214ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""ask""}"
2026-09-03T14:08:35.908Z,1788444515908,live,binance_basis,quote_skip,live_order_action_throttle:12112ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""bid""}"
2026-09-03T14:08:35.908Z,1788444515908,live,binance_basis,quote_skip,live_order_action_throttle:12112ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""ask""}"
2026-09-03T14:08:36.009Z,1788444516009,live,binance_basis,quote_skip,live_order_action_throttle:12011ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""bid""}"
2026-09-03T14:08:36.010Z,1788444516010,live,binance_basis,quote_skip,live_order_action_throttle:12011ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""ask""}"
2026-09-03T14:08:36.028Z,1788444516028,live,binance_basis,hl_ctx,,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,
2026-09-03T14:08:36.028Z,1788444516028,live,binance_basis,quote_skip,live_order_action_throttle:11992ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""bid""}"
2026-09-03T14:08:36.028Z,1788444516028,live,binance_basis,quote_skip,live_order_action_throttle:11992ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""ask""}"
2026-09-03T14:08:36.130Z,1788444516130,live,binance_basis,quote_skip,live_order_action_throttle:11891ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""bid""}"
2026-09-03T14:08:36.130Z,1788444516130,live,binance_basis,quote_skip,live_order_action_throttle:11891ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""ask""}"
2026-09-03T14:08:36.231Z,1788444516231,live,binance_basis,quote_skip,live_order_action_throttle:11789ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,0.000000,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""bid""}"
2026-09-03T14:08:36.231Z,1788444516231,live,binance_basis,quote_skip,live_order_action_throttle:11789ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,0.000000,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""ask""}"
2026-09-03T14:08:36.333Z,1788444516333,live,binance_basis,quote_skip,live_order_action_throttle:11687ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,0.000000,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""bid""}"
2026-09-03T14:08:36.333Z,1788444516333,live,binance_basis,quote_skip,live_order_action_throttle:11687ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,0.000000,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""ask""}"
2026-09-03T14:08:36.435Z,1788444516435,live,binance_basis,quote_skip,live_order_action_throttle:11585ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,0.000000,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""bid""}"
2026-09-03T14:08:36.435Z,1788444516435,live,binance_basis,quote_skip,live_order_action_throttle:11585ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,0.000000,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""ask""}"
2026-09-03T14:08:36.462Z,1788444516462,live,binance_basis,hl_trade,,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,0.000000,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,
2026-09-03T14:08:36.462Z,1788444516462,live,binance_basis,quote_skip,live_order_action_throttle:11558ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,0.000000,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""bid""}"
2026-09-03T14:08:36.462Z,1788444516462,live,binance_basis,quote_skip,live_order_action_throttle:11558ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,0.000000,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""ask""}"
2026-09-03T14:08:36.564Z,1788444516564,live,binance_basis,quote_skip,live_order_action_throttle:11456ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,0.000000,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""bid""}"
2026-09-03T14:08:36.564Z,1788444516564,live,binance_basis,quote_skip,live_order_action_throttle:11456ms,io:OAI,OPENAIUSDT,true,true,1391.0,1391.2,1391.1,1.437711,1788444515365,1788444515806,1312.8,1313.38,1313.0900000000001,1788444515315,1788444515478,0.0594094845,0.0594094845,1391.1000000000,0.000000,,,0.000000,,,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,,,,,,,,,1391.0,0.01,1391.2,0.01,false,false,true,"{""quote_side"":""ask""}"
