time_utc,mode,event,signal_side,position_side,position_size,position_entry_px,target_bid,target_ask,target_mid,target_bid_sz,target_ask_sz,target_book_time_ms,target_recv_time_ms,target_oracle,target_mark,reference_bid,reference_ask,reference_mid,reference_bid_sz,reference_ask_sz,reference_book_time_ms,reference_recv_time_ms,reference_oracle,reference_mark,gross_edge_bps,oracle_gap_bps,target_spread_bps,target_book_age_ms,reference_book_age_ms
2026-08-24T10:23:22.558Z,live,snapshot,,,,,88.869,88.918,88.8935000000,5.27,0.82,1787566995707,1787566996834,89.268,88.9262,88.817,88.915,88.8660000000,5.47,22.96,1787566995707,1787566997089,89.145,88.932,,,,,
2026-08-24T10:23:23.803Z,live,snapshot,,,,,88.869,88.918,88.8935000000,5.27,0.82,1787567001110,1787567003054,89.268,88.9262,88.817,88.898,88.8575000000,5.0,11.24,1787567001110,1787567003307,89.144,88.93,,,,,
2026-08-24T10:23:25.220Z,live,snapshot,,,,,88.869,88.918,88.8935000000,5.27,0.82,1787567001110,1787567003054,89.268,88.9255,88.817,88.898,88.8575000000,5.0,11.24,1787567001110,1787567003307,89.144,88.93,,,,,
2026-08-24T10:23:26.266Z,live,snapshot,,,,,88.869,88.918,88.8935000000,5.27,0.82,1787567001110,1787567003054,89.268,88.9255,88.817,88.898,88.8575000000,5.0,11.24,1787567001110,1787567003307,89.144,88.929,,,,,
2026-08-24T10:23:27.395Z,live,snapshot,,,,,88.869,88.918,88.8935000000,5.27,0.82,1787567006432,1787567006861,89.2674,88.9243,88.817,88.898,88.8575000000,5.0,11.24,1787567006432,1787567007116,89.144,88.929,,,,,
2026-08-24T10:23:28.616Z,live,snapshot,,,,,88.869,88.918,88.8935000000,5.27,0.82,1787567006432,1787567006861,89.2674,88.9243,88.817,88.898,88.8575000000,5.0,11.24,1787567006432,1787567007116,89.144,88.929,,,,,
2026-08-24T10:23:29.642Z,live,snapshot,,,,,88.869,88.918,88.8935000000,5.27,0.82,1787567006432,1787567006861,89.2674,88.9243,88.817,88.898,88.8575000000,5.0,11.24,1787567006432,1787567007116,89.143,88.927,,,,,
2026-08-24T10:23:30.877Z,live,snapshot,,,,,88.869,88.918,88.8935000000,5.27,0.82,1787567006432,1787567006861,89.2668,88.9231,88.817,88.898,88.8575000000,5.0,11.24,1787567006432,1787567007116,89.143,88.927,,,,,
2026-08-24T10:23:32.518Z,live,snapshot,,,,,88.869,88.902,88.8855000000,5.27,0.82,1787567011865,1787567012282,89.2668,88.9231,88.817,88.898,88.8575000000,5.0,11.24,1787567006432,1787567007116,89.143,88.925,,,,,
2026-08-24T10:23:34.828Z,live,snapshot,,,,,88.869,88.902,88.8855000000,5.27,0.82,1787567011865,1787567012282,89.2668,88.9225,88.791,88.888,88.8395000000,1.19,0.47,1787567011865,1787567012518,89.143,88.925,,,,,
2026-08-24T10:23:36.289Z,live,snapshot,,,,,88.869,88.902,88.8855000000,5.27,0.82,1787567011865,1787567012282,89.2668,88.9225,88.791,88.888,88.8395000000,1.19,0.47,1787567011865,1787567012518,89.143,88.923,,,,,
2026-08-24T10:23:37.678Z,live,snapshot,,,,,88.869,88.902,88.8855000000,5.27,0.82,1787567011865,1787567012282,89.2662,88.9214,88.791,88.888,88.8395000000,1.19,0.47,1787567011865,1787567012518,89.142,88.921,,,,,
2026-08-24T10:23:38.702Z,live,snapshot,,,,,88.825,88.897,88.8610000000,0.72,0.82,1787567017357,1787567017930,89.2662,88.9204,88.779,88.868,88.8235000000,11.33,22.51,1787567017357,1787567018446,89.142,88.921,,,,,
2026-08-24T10:23:39.744Z,live,snapshot,,,,,88.825,88.897,88.8610000000,0.72,0.82,1787567017357,1787567017930,89.2662,88.9204,88.779,88.868,88.8235000000,11.33,22.51,1787567017357,1787567018446,89.142,88.919,,,,,
2026-08-24T10:23:40.947Z,live,snapshot,,,,,88.825,88.897,88.8610000000,0.72,0.82,1787567017357,1787567017930,89.2662,88.9204,88.779,88.868,88.8235000000,11.33,22.51,1787567017357,1787567018446,89.142,88.919,,,,,
2026-08-24T10:23:41.977Z,live,snapshot,,,,,88.825,88.897,88.8610000000,0.72,0.82,1787567017357,1787567017930,89.2656,88.9186,88.779,88.868,88.8235000000,11.33,22.51,1787567017357,1787567018446,89.142,88.919,,,,,
2026-08-24T10:23:43.038Z,live,snapshot,,,,,88.825,88.897,88.8610000000,0.72,0.82,1787567017357,1787567017930,89.2656,88.9186,88.779,88.868,88.8235000000,11.33,22.51,1787567017357,1787567018446,89.141,88.916,,,,,
2026-08-24T10:23:44.079Z,live,snapshot,,,,,88.817,88.874,88.8455000000,0.79,0.78,1787567022760,1787567023241,89.2656,88.9186,88.779,88.871,88.8250000000,10.88,0.48,1787567022760,1787567023825,89.141,88.916,,,,,
2026-08-24T10:23:45.290Z,live,snapshot,,,,,88.817,88.874,88.8455000000,0.79,0.78,1787567022760,1787567023241,89.2656,88.9173,88.779,88.871,88.8250000000,10.88,0.48,1787567022760,1787567023825,89.141,88.916,,,,,
2026-08-24T10:23:47.270Z,live,snapshot,,,,,88.817,88.874,88.8455000000,0.79,0.78,1787567022760,1787567023241,89.2656,88.9173,88.779,88.871,88.8250000000,10.88,0.48,1787567022760,1787567023825,89.141,88.914,,,,,
2026-08-24T10:23:48.340Z,live,snapshot,,,,,88.817,88.874,88.8455000000,0.79,0.78,1787567022760,1787567023241,89.265,88.9152,88.779,88.871,88.8250000000,10.88,0.48,1787567022760,1787567023825,89.141,88.914,,,,,
2026-08-24T10:23:49.506Z,live,snapshot,,,,,88.817,88.874,88.8455000000,0.79,0.78,1787567028180,1787567028760,89.265,88.9152,88.779,88.869,88.8240000000,9.75,0.49,1787567028180,1787567028996,89.14,88.912,,,,,
2026-08-24T10:23:50.945Z,live,snapshot,,,,,88.817,88.874,88.8455000000,0.79,0.78,1787567028180,1787567028760,89.265,88.9139,88.779,88.869,88.8240000000,9.75,0.49,1787567028180,1787567028996,89.14,88.912,,,,,
2026-08-24T10:23:52.191Z,live,snapshot,,,,,88.817,88.874,88.8455000000,0.79,0.78,1787567028180,1787567028760,89.265,88.9139,88.779,88.869,88.8240000000,9.75,0.49,1787567028180,1787567028996,89.14,88.91,,,,,
2026-08-24T10:23:53.879Z,live,snapshot,,,,,88.817,88.874,88.8455000000,0.79,0.78,1787567028180,1787567028760,89.265,88.9139,88.779,88.869,88.8240000000,9.75,0.49,1787567028180,1787567028996,89.14,88.91,,,,,
2026-08-24T10:23:55.452Z,live,snapshot,,,,,88.809,88.866,88.8375000000,0.81,0.84,1787567033589,1787567034877,89.2644,88.9118,88.779,88.869,88.8240000000,9.75,0.49,1787567028180,1787567028996,89.14,88.91,,,,,
2026-08-24T10:23:56.706Z,live,snapshot,,,,,88.809,88.866,88.8375000000,0.81,0.84,1787567033589,1787567034877,89.2644,88.9118,88.779,88.862,88.8205000000,3.73,0.49,1787567033589,1787567035452,89.14,88.907,,,,,
2026-08-24T10:23:58.111Z,live,snapshot,,,,,88.809,88.866,88.8375000000,0.81,0.84,1787567033589,1787567034877,89.2637,88.9097,88.779,88.862,88.8205000000,3.73,0.49,1787567033589,1787567035452,89.139,88.905,,,,,
2026-08-24T10:23:59.959Z,live,snapshot,,,,,88.809,88.866,88.8375000000,0.81,0.84,1787567033589,1787567034877,89.2637,88.9097,88.779,88.862,88.8205000000,3.73,0.49,1787567033589,1787567035452,89.139,88.905,,,,,
2026-08-24T10:24:01.102Z,live,snapshot,,,,,88.801,88.866,88.8335000000,0.84,0.84,1787567038786,1787567040573,89.2637,88.908,88.751,88.843,88.7970000000,4.04,0.5,1787567038786,1787567040846,89.139,88.905,,,,,
2026-08-24T10:24:02.221Z,live,snapshot,,,,,88.801,88.866,88.8335000000,0.84,0.84,1787567038786,1787567040573,89.2637,88.908,88.751,88.843,88.7970000000,4.04,0.5,1787567038786,1787567040846,89.139,88.902,,,,,
2026-08-24T10:24:03.289Z,live,snapshot,,,,,88.801,88.866,88.8335000000,0.84,0.84,1787567038786,1787567040573,89.2631,88.906,88.751,88.843,88.7970000000,4.04,0.5,1787567038786,1787567040846,89.139,88.902,,,,,
2026-08-24T10:24:04.294Z,live,snapshot,,,,,88.801,88.866,88.8335000000,0.84,0.84,1787567038786,1787567040573,89.2631,88.906,88.751,88.843,88.7970000000,4.04,0.5,1787567038786,1787567040846,89.138,88.9,,,,,
2026-08-24T10:24:06.543Z,live,snapshot,,,,,88.793,88.858,88.8255000000,0.84,0.84,1787567044150,1787567044621,89.2631,88.906,88.751,88.836,88.7935000000,4.04,2.52,1787567044150,1787567045128,89.138,88.9,,,,,
2026-08-24T10:24:07.867Z,live,snapshot,,,,,88.793,88.858,88.8255000000,0.84,0.84,1787567044150,1787567044621,89.2631,88.9044,88.751,88.836,88.7935000000,4.04,2.52,1787567044150,1787567045128,89.138,88.9,,,,,
2026-08-24T10:24:08.931Z,live,snapshot,,,,,88.793,88.858,88.8255000000,0.84,0.84,1787567044150,1787567044621,89.2624,88.9028,88.751,88.836,88.7935000000,4.04,2.52,1787567044150,1787567045128,89.138,88.897,,,,,
2026-08-24T10:24:10.237Z,live,snapshot,,,,,88.801,88.858,88.8295000000,0.84,0.84,1787567049527,1787567049984,89.2624,88.9028,88.751,88.836,88.7935000000,4.04,2.52,1787567044150,1787567045128,89.138,88.897,,,,,
2026-08-24T10:24:11.272Z,live,snapshot,,,,,88.801,88.858,88.8295000000,0.84,0.84,1787567049527,1787567049984,89.2624,88.9028,88.751,88.835,88.7930000000,3.91,24.53,1787567049527,1787567050696,89.137,88.895,,,,,
2026-08-24T10:24:12.745Z,live,snapshot,,,,,88.801,88.858,88.8295000000,0.84,0.84,1787567049527,1787567049984,89.2624,88.9028,88.751,88.835,88.7930000000,3.91,24.53,1787567049527,1787567050696,89.137,88.895,,,,,
2026-08-24T10:24:13.831Z,live,snapshot,,,,,88.801,88.858,88.8295000000,0.84,0.84,1787567049527,1787567049984,89.2624,88.9012,88.751,88.835,88.7930000000,3.91,24.53,1787567049527,1787567050696,89.137,88.895,,,,,
2026-08-24T10:24:14.906Z,live,snapshot,,,,,88.801,88.858,88.8295000000,0.84,0.84,1787567049527,1787567049984,89.2618,88.899,88.751,88.835,88.7930000000,3.91,24.53,1787567049527,1787567050696,89.137,88.892,,,,,
2026-08-24T10:24:15.950Z,live,snapshot,,,,,88.801,88.858,88.8295000000,0.84,0.84,1787567049527,1787567049984,89.2618,88.899,88.751,88.835,88.7930000000,3.91,24.53,1787567049527,1787567050696,89.137,88.892,,,,,
2026-08-24T10:24:16.950Z,live,snapshot,,,,,88.801,88.858,88.8295000000,0.28,0.19,1787567055016,1787567056428,89.2618,88.899,88.751,88.834,88.7925000000,7.9,11.78,1787567055016,1787567056695,89.137,88.892,,,,,
2026-08-24T10:24:18.652Z,live,snapshot,,,,,88.801,88.858,88.8295000000,0.28,0.19,1787567055016,1787567056428,89.2618,88.899,88.751,88.834,88.7925000000,7.9,11.78,1787567055016,1787567056695,89.136,88.89,,,,,
2026-08-24T10:24:19.687Z,live,snapshot,,,,,88.801,88.858,88.8295000000,0.28,0.19,1787567055016,1787567056428,89.2618,88.8976,88.751,88.834,88.7925000000,7.9,11.78,1787567055016,1787567056695,89.136,88.887,,,,,
2026-08-24T10:24:20.847Z,live,snapshot,,,,,88.801,88.858,88.8295000000,0.28,0.19,1787567055016,1787567056428,89.2612,88.8955,88.751,88.834,88.7925000000,7.9,11.78,1787567055016,1787567056695,89.136,88.887,,,,,
2026-08-24T10:24:21.860Z,live,snapshot,,,,,88.801,88.858,88.8295000000,0.28,4.99,1787567060347,1787567061342,89.2612,88.8955,88.751,88.834,88.7925000000,7.9,11.78,1787567060347,1787567061595,89.136,88.887,,,,,
2026-08-24T10:24:23.012Z,live,snapshot,,,,,88.801,88.858,88.8295000000,0.28,4.99,1787567060347,1787567061342,89.2605,88.8936,88.751,88.834,88.7925000000,7.9,11.78,1787567060347,1787567061595,89.135,88.885,,,,,
2026-08-24T10:24:24.793Z,live,snapshot,,,,,88.801,88.858,88.8295000000,0.28,4.99,1787567060347,1787567061342,89.2605,88.8936,88.751,88.834,88.7925000000,7.9,11.78,1787567060347,1787567061595,89.135,88.885,,,,,
2026-08-24T10:24:25.798Z,live,snapshot,,,,,88.801,88.858,88.8295000000,0.28,4.99,1787567060347,1787567061342,89.2605,88.8936,88.751,88.834,88.7925000000,7.9,11.78,1787567060347,1787567061595,89.135,88.883,,,,,
2026-08-24T10:24:26.831Z,live,snapshot,,,,,88.801,88.857,88.8290000000,0.28,0.84,1787567065745,1787567066308,89.2605,88.8923,88.751,88.834,88.7925000000,7.9,11.78,1787567065745,1787567066595,89.135,88.883,,,,,
2026-08-24T10:24:27.906Z,live,snapshot,,,,,88.801,88.857,88.8290000000,0.28,0.84,1787567065745,1787567066308,89.2605,88.8923,88.751,88.834,88.7925000000,7.9,11.78,1787567065745,1787567066595,89.134,88.88,,,,,
2026-08-24T10:24:28.910Z,live,snapshot,,,,,88.801,88.857,88.8290000000,0.28,0.84,1787567065745,1787567066308,89.2605,88.8923,88.751,88.834,88.7925000000,7.9,11.78,1787567065745,1787567066595,89.134,88.88,,,,,
2026-08-24T10:24:31.081Z,live,snapshot,,,,,88.801,88.857,88.8290000000,0.28,0.84,1787567065745,1787567066308,89.2599,88.8904,88.751,88.834,88.7925000000,7.9,11.78,1787567065745,1787567066595,89.134,88.88,,,,,
2026-08-24T10:24:32.315Z,live,snapshot,,,,,88.808,88.857,88.8325000000,0.84,0.19,1787567071005,1787567072060,89.2599,88.8904,88.751,88.834,88.7925000000,7.9,11.78,1787567065745,1787567066595,89.134,88.878,,,,,
2026-08-24T10:24:33.372Z,live,snapshot,,,,,88.808,88.857,88.8325000000,0.84,0.19,1787567071005,1787567072060,89.2599,88.8891,88.752,88.835,88.7935000000,1.14,2.02,1787567071005,1787567072315,89.134,88.878,,,,,
2026-08-24T10:24:34.420Z,live,snapshot,,,,,88.808,88.857,88.8325000000,0.84,0.19,1787567071005,1787567072060,89.2599,88.8891,88.752,88.835,88.7935000000,1.14,2.02,1787567071005,1787567072315,89.133,88.876,,,,,
2026-08-24T10:24:35.478Z,live,snapshot,,,,,88.808,88.857,88.8325000000,0.84,0.19,1787567071005,1787567072060,89.2593,88.8874,88.752,88.835,88.7935000000,1.14,2.02,1787567071005,1787567072315,89.133,88.876,,,,,
2026-08-24T10:24:37.279Z,live,snapshot,,,,,88.808,88.857,88.8325000000,0.84,0.19,1787567071005,1787567072060,89.2593,88.8874,88.752,88.835,88.7935000000,1.14,2.02,1787567071005,1787567072315,89.133,88.876,,,,,
2026-08-24T10:24:38.469Z,live,snapshot,,,,,88.816,88.857,88.8365000000,0.84,4.84,1787567076311,1787567077846,89.2593,88.8874,88.778,88.854,88.8160000000,10.77,10.87,1787567076311,1787567078103,89.133,88.876,,,,,
2026-08-24T10:24:39.536Z,live,snapshot,,,,,88.816,88.857,88.8365000000,0.84,4.84,1787567076311,1787567077846,89.2593,88.8863,88.778,88.854,88.8160000000,10.77,10.87,1787567076311,1787567078103,89.133,88.874,,,,,
2026-08-24T10:24:40.822Z,live,snapshot,,,,,88.816,88.857,88.8365000000,0.84,4.84,1787567076311,1787567077846,89.2593,88.8863,88.778,88.854,88.8160000000,10.77,10.87,1787567076311,1787567078103,89.132,88.872,,,,,
2026-08-24T10:24:42.207Z,live,snapshot,,,,,88.816,88.857,88.8365000000,0.84,4.84,1787567076311,1787567077846,89.2587,88.8847,88.778,88.854,88.8160000000,10.77,10.87,1787567076311,1787567078103,89.132,88.872,,,,,
2026-08-24T10:24:43.659Z,live,snapshot,,,,,88.816,88.857,88.8365000000,0.84,4.84,1787567076311,1787567077846,89.2587,88.8847,88.778,88.854,88.8160000000,10.77,10.87,1787567076311,1787567078103,89.132,88.872,,,,,
2026-08-24T10:24:44.685Z,live,snapshot,,,,,88.816,88.857,88.8365000000,0.29,4.84,1787567081661,1787567083660,89.2587,88.8847,88.778,88.871,88.8245000000,10.32,0.52,1787567081661,1787567083916,89.132,88.871,,,,,
2026-08-24T10:24:45.713Z,live,snapshot,,,,,88.816,88.857,88.8365000000,0.29,4.84,1787567081661,1787567083660,89.2587,88.8837,88.778,88.871,88.8245000000,10.32,0.52,1787567081661,1787567083916,89.132,88.871,,,,,
2026-08-24T10:24:47.294Z,live,snapshot,,,,,88.816,88.857,88.8365000000,0.29,4.84,1787567081661,1787567083660,89.2587,88.8837,88.778,88.871,88.8245000000,10.32,0.52,1787567081661,1787567083916,89.131,88.87,,,,,
2026-08-24T10:24:48.474Z,live,snapshot,,,,,88.816,88.857,88.8365000000,0.29,4.84,1787567087104,1787567087993,89.2581,88.8821,88.778,88.871,88.8245000000,10.32,0.52,1787567087104,1787567088232,89.131,88.87,,,,,
2026-08-24T10:24:49.693Z,live,snapshot,,,,,88.816,88.857,88.8365000000,0.29,4.84,1787567087104,1787567087993,89.2581,88.8821,88.778,88.871,88.8245000000,10.32,0.52,1787567087104,1787567088232,89.131,88.87,,,,,
2026-08-24T10:24:50.725Z,live,snapshot,,,,,88.816,88.857,88.8365000000,0.29,4.84,1787567087104,1787567087993,89.2581,88.8821,88.778,88.871,88.8245000000,10.32,0.52,1787567087104,1787567088232,89.131,88.868,,,,,
2026-08-24T10:24:52.336Z,live,snapshot,,,,,88.816,88.857,88.8365000000,0.29,4.84,1787567087104,1787567087993,89.2574,88.8809,88.778,88.871,88.8245000000,10.32,0.52,1787567087104,1787567088232,89.131,88.867,,,,,
2026-08-24T10:24:53.495Z,live,snapshot,,,,,88.816,88.857,88.8365000000,0.29,4.84,1787567092461,1787567092871,89.2574,88.8809,88.778,88.871,88.8245000000,10.32,0.52,1787567092461,1787567093172,89.131,88.867,,,,,
2026-08-24T10:24:54.717Z,live,snapshot,,,,,88.816,88.857,88.8365000000,0.29,4.84,1787567092461,1787567092871,89.2574,88.88,88.778,88.871,88.8245000000,10.32,0.52,1787567092461,1787567093172,89.131,88.867,,,,,
2026-08-24T10:24:56.346Z,live,snapshot,,,,,88.816,88.857,88.8365000000,0.29,4.84,1787567092461,1787567092871,89.2574,88.88,88.778,88.871,88.8245000000,10.32,0.52,1787567092461,1787567093172,89.13,88.866,,,,,
2026-08-24T10:24:57.604Z,live,snapshot,,,,,88.816,88.857,88.8365000000,0.29,4.84,1787567092461,1787567092871,89.2568,88.8785,88.778,88.871,88.8245000000,10.32,0.52,1787567092461,1787567093172,89.13,88.866,,,,,
2026-08-24T10:24:58.679Z,live,snapshot,,,,,88.816,88.857,88.8365000000,0.29,4.84,1787567092461,1787567092871,89.2568,88.8785,88.778,88.871,88.8245000000,10.32,0.52,1787567092461,1787567093172,89.13,88.865,,,,,
2026-08-24T10:24:59.980Z,live,snapshot,,,,,88.808,88.856,88.8320000000,0.84,0.79,1787567097924,1787567098679,89.2568,88.8776,88.779,88.87,88.8245000000,4.02,0.52,1787567097924,1787567098962,89.13,88.865,,,,,
2026-08-24T10:25:02.548Z,live,snapshot,,,,,88.808,88.856,88.8320000000,0.84,0.79,1787567097924,1787567098679,89.2568,88.8776,88.779,88.87,88.8245000000,4.02,0.52,1787567097924,1787567098962,89.129,88.874,,,,,
2026-08-24T10:25:03.555Z,live,snapshot,,,,,88.808,88.856,88.8320000000,0.84,0.79,1787567097924,1787567098679,89.2562,88.876,88.779,88.87,88.8245000000,4.02,0.52,1787567097924,1787567098962,89.129,88.874,,,,,
2026-08-24T10:25:04.620Z,live,snapshot,,,,,88.816,88.856,88.8360000000,0.84,4.65,1787567103391,1787567104087,89.2562,88.876,88.779,88.871,88.8250000000,4.02,0.52,1787567103391,1787567104366,89.129,88.874,,,,,
2026-08-24T10:25:05.843Z,live,snapshot,,,,,88.816,88.856,88.8360000000,0.84,4.65,1787567103391,1787567104087,89.2562,88.8752,88.779,88.871,88.8250000000,4.02,0.52,1787567103391,1787567104366,89.129,88.874,,,,,
2026-08-24T10:25:08.490Z,live,snapshot,,,,,88.816,88.856,88.8360000000,0.84,4.65,1787567103391,1787567104087,89.2562,88.8752,88.779,88.871,88.8250000000,4.02,0.52,1787567103391,1787567104366,89.128,88.871,,,,,
2026-08-24T10:25:09.734Z,live,snapshot,,,,,88.816,88.856,88.8360000000,0.84,4.65,1787567108754,1787567109478,89.2556,88.8738,88.779,88.871,88.8250000000,4.02,0.52,1787567103391,1787567104366,89.128,88.871,,,,,
2026-08-24T10:25:10.760Z,live,snapshot,,,,,88.816,88.856,88.8360000000,0.84,4.65,1787567108754,1787567109478,89.2556,88.8738,88.779,88.871,88.8250000000,4.02,0.52,1787567108754,1787567109734,89.128,88.871,,,,,
2026-08-24T10:25:11.958Z,live,snapshot,,,,,88.816,88.856,88.8360000000,0.84,4.65,1787567108754,1787567109478,89.2556,88.873,88.779,88.871,88.8250000000,4.02,0.52,1787567108754,1787567109734,89.128,88.871,,,,,
2026-08-24T10:25:13.017Z,live,snapshot,,,,,88.816,88.856,88.8360000000,0.84,4.65,1787567108754,1787567109478,89.2556,88.873,88.779,88.871,88.8250000000,4.02,0.52,1787567108754,1787567109734,89.128,88.859,,,,,
2026-08-24T10:25:14.752Z,live,snapshot,,,,,88.816,88.856,88.8360000000,0.84,4.65,1787567108754,1787567109478,89.2556,88.873,88.779,88.871,88.8250000000,4.02,0.52,1787567108754,1787567109734,89.128,88.859,,,,,
2026-08-24T10:25:16.011Z,live,snapshot,,,,,88.816,88.856,88.8360000000,0.84,4.65,1787567108754,1787567109478,89.255,88.8716,88.779,88.871,88.8250000000,4.02,0.52,1787567108754,1787567109734,89.128,88.859,,,,,
2026-08-24T10:25:17.057Z,live,snapshot,,,,,88.801,88.848,88.8245000000,0.07,0.84,1787567114152,1787567116011,89.255,88.8716,88.779,88.846,88.8125000000,3.56,0.42,1787567114152,1787567116265,89.127,88.858,,,,,
2026-08-24T10:25:18.131Z,live,snapshot,,,,,88.801,88.848,88.8245000000,0.07,0.84,1787567114152,1787567116011,89.2543,88.8702,88.779,88.846,88.8125000000,3.56,0.42,1787567114152,1787567116265,89.127,88.858,,,,,
2026-08-24T10:25:20.828Z,live,snapshot,,,,,88.801,88.848,88.8245000000,0.07,0.84,1787567114152,1787567116011,89.2543,88.8702,88.779,88.846,88.8125000000,3.56,0.42,1787567114152,1787567116265,89.127,88.857,,,,,
2026-08-24T10:25:21.985Z,live,snapshot,,,,,88.801,88.848,88.8245000000,0.07,5.49,1787567119559,1787567121324,89.2543,88.8692,88.779,88.858,88.8185000000,3.56,11.23,1787567119559,1787567121729,89.127,88.857,,,,,
2026-08-24T10:25:23.219Z,live,snapshot,,,,,88.801,88.848,88.8245000000,0.07,5.49,1787567119559,1787567121324,89.2543,88.8692,88.779,88.858,88.8185000000,3.56,11.23,1787567119559,1787567121729,89.126,88.855,,,,,
2026-08-24T10:25:24.290Z,live,snapshot,,,,,88.801,88.848,88.8245000000,0.07,5.49,1787567119559,1787567121324,89.2537,88.8676,88.779,88.858,88.8185000000,3.56,11.23,1787567119559,1787567121729,89.126,88.855,,,,,
2026-08-24T10:25:25.422Z,live,snapshot,,,,,88.801,88.848,88.8245000000,0.07,5.49,1787567119559,1787567121324,89.2537,88.8676,88.779,88.858,88.8185000000,3.56,11.23,1787567119559,1787567121729,89.126,88.854,,,,,
2026-08-24T10:25:27.170Z,live,snapshot,,,,,88.793,88.842,88.8175000000,0.84,0.84,1787567124904,1787567125422,89.2537,88.8676,88.779,88.857,88.8180000000,3.56,4.04,1787567124904,1787567125924,89.126,88.854,,,,,
2026-08-24T10:25:28.444Z,live,snapshot,,,,,88.793,88.842,88.8175000000,0.84,0.84,1787567124904,1787567125422,89.2537,88.8667,88.779,88.857,88.8180000000,3.56,4.04,1787567124904,1787567125924,89.126,88.854,,,,,
2026-08-24T10:25:29.488Z,live,snapshot,,,,,88.793,88.842,88.8175000000,0.84,0.84,1787567124904,1787567125422,89.2531,88.865,88.779,88.857,88.8180000000,3.56,4.04,1787567124904,1787567125924,89.125,88.853,,,,,
2026-08-24T10:25:30.733Z,live,snapshot,,,,,88.793,88.842,88.8175000000,0.84,0.84,1787567124904,1787567125422,89.2531,88.865,88.779,88.857,88.8180000000,3.56,4.04,1787567124904,1787567125924,89.125,88.853,,,,,
2026-08-24T10:25:31.848Z,live,snapshot,,,,,88.793,88.842,88.8175000000,0.84,1.03,1787567130391,1787567131059,89.2531,88.865,88.778,88.855,88.8165000000,5.21,0.46,1787567130391,1787567131338,89.125,88.856,,,,,
2026-08-24T10:25:33.306Z,live,snapshot,,,,,88.793,88.842,88.8175000000,0.84,1.03,1787567130391,1787567131059,89.2531,88.865,88.778,88.855,88.8165000000,5.21,0.46,1787567130391,1787567131338,89.125,88.856,,,,,
2026-08-24T10:25:34.353Z,live,snapshot,,,,,88.793,88.842,88.8175000000,0.84,1.03,1787567130391,1787567131059,89.2531,88.8641,88.778,88.855,88.8165000000,5.21,0.46,1787567130391,1787567131338,89.125,88.856,,,,,
2026-08-24T10:25:35.512Z,live,snapshot,,,,,88.793,88.842,88.8175000000,0.84,1.03,1787567130391,1787567131059,89.2524,88.8628,88.778,88.855,88.8165000000,5.21,0.46,1787567130391,1787567131338,89.125,88.851,,,,,
2026-08-24T10:25:36.868Z,live,snapshot,,,,,88.793,88.842,88.8175000000,0.84,1.03,1787567130391,1787567131059,89.2524,88.8628,88.778,88.855,88.8165000000,5.21,0.46,1787567130391,1787567131338,89.125,88.851,,,,,
2026-08-24T10:25:37.886Z,live,snapshot,,,,,88.764,88.789,88.7765000000,7.12,0.84,1787567135780,1787567136868,89.2524,88.8628,88.666,88.744,88.7050000000,0.54,4.53,1787567135780,1787567137122,89.124,88.848,,,,,
2026-08-24T10:25:39.514Z,live,snapshot,,,,,88.764,88.789,88.7765000000,7.12,0.84,1787567135780,1787567136868,89.2524,88.8614,88.666,88.744,88.7050000000,0.54,4.53,1787567135780,1787567137122,89.124,88.848,,,,,
2026-08-24T10:25:40.577Z,live,snapshot,,,,,88.764,88.789,88.7765000000,7.12,0.84,1787567135780,1787567136868,89.2524,88.8614,88.666,88.744,88.7050000000,0.54,4.53,1787567135780,1787567137122,89.123,88.844,,,,,
2026-08-24T10:25:41.630Z,live,snapshot,,,,,88.764,88.789,88.7765000000,7.12,0.84,1787567135780,1787567136868,89.2524,88.8614,88.666,88.744,88.7050000000,0.54,4.53,1787567135780,1787567137122,89.123,88.844,,,,,
2026-08-24T10:25:42.738Z,live,snapshot,,,,,88.729,88.789,88.7590000000,0.83,2.25,1787567141170,1787567142235,89.2517,88.8588,88.655,88.744,88.6995000000,4.04,4.53,1787567141170,1787567142477,89.123,88.844,,,,,
2026-08-24T10:25:43.765Z,live,snapshot,,,,,88.729,88.789,88.7590000000,0.83,2.25,1787567141170,1787567142235,89.2517,88.8588,88.655,88.744,88.6995000000,4.04,4.53,1787567141170,1787567142477,89.123,88.841,,,,,
2026-08-24T10:25:45.823Z,live,snapshot,,,,,88.729,88.789,88.7590000000,0.83,2.25,1787567141170,1787567142235,89.2511,88.8565,88.655,88.744,88.6995000000,4.04,4.53,1787567141170,1787567142477,89.123,88.841,,,,,
2026-08-24T10:25:47.114Z,live,snapshot,,,,,88.729,88.789,88.7590000000,0.83,2.25,1787567141170,1787567142235,89.2511,88.8565,88.655,88.744,88.6995000000,4.04,4.53,1787567141170,1787567142477,89.122,88.838,,,,,
2026-08-24T10:25:48.132Z,live,snapshot,,,,,88.748,88.789,88.7685000000,0.83,2.44,1787567146277,1787567147114,89.2511,88.8547,88.692,88.786,88.7390000000,2.02,0.53,1787567146277,1787567147367,89.122,88.838,,,,,
2026-08-24T10:25:49.460Z,live,snapshot,,,,,88.748,88.789,88.7685000000,0.83,2.44,1787567146277,1787567147114,89.2511,88.8547,88.692,88.786,88.7390000000,2.02,0.53,1787567146277,1787567147367,89.122,88.835,,,,,
