time_utc,mode,event,connection_seq,pair,target_coin,reference_coin,reference_scale,signal_side,position_side,position_size,position_entry_px,target_bid,target_ask,target_mid,target_bid_sz,target_ask_sz,target_book_time_ms,target_recv_time_ms,target_recv_lag_ms,target_oracle,target_mark,reference_bid,reference_ask,reference_mid,reference_bid_sz,reference_ask_sz,reference_book_time_ms,reference_recv_time_ms,reference_recv_lag_ms,cross_recv_skew_ms,reference_oracle,reference_mark,long_edge_bps,short_edge_bps,best_edge_bps,gross_edge_bps,oracle_gap_bps,target_spread_bps,target_book_age_ms,reference_book_age_ms,target_book_is_fresh,reference_book_is_fresh,pair_is_synchronized
2026-08-31T16:22:56.109Z,dry_run,snapshot_stale,1,para:UNITREE|xyz:UNITREE,para:UNITREE,xyz:UNITREE,1.0,,,,,83.537,83.55,83.5435000000,0.16,0.17,1788193373890,1788193374471,581,83.7669,83.537,83.7190000000,83.7350000000,83.7270000000,11.58,1.94,1788193373890,1788193374504,614,33,83.854,83.719,20.184648,-23.648285,20.184648,,4.765488,1.556076,2219,2219,false,false,true
2026-08-31T16:22:56.956Z,dry_run,snapshot_stale,1,para:UNITREE|xyz:UNITREE,para:UNITREE,xyz:UNITREE,1.0,,,,,83.537,83.55,83.5435000000,0.16,0.17,1788193373890,1788193374471,581,83.7669,83.537,83.7190000000,83.7350000000,83.7270000000,11.58,1.94,1788193373890,1788193374504,614,33,83.853,83.719,20.184648,-23.648285,20.184648,,4.765488,1.556076,3066,3066,false,false,true
2026-08-31T16:22:58.002Z,dry_run,snapshot_stale,1,para:UNITREE|xyz:UNITREE,para:UNITREE,xyz:UNITREE,1.0,,,,,83.537,83.55,83.5435000000,0.16,0.17,1788193373890,1788193374471,581,83.7669,83.537,83.7190000000,83.7350000000,83.7270000000,11.58,1.94,1788193373890,1788193374504,614,33,83.853,83.719,20.184648,-23.648285,20.184648,,4.765488,1.556076,4112,4112,false,false,true
2026-08-31T16:22:59.015Z,dry_run,snapshot,1,para:UNITREE|xyz:UNITREE,para:UNITREE,xyz:UNITREE,1.0,,,,,83.537,83.55,83.5435000000,0.16,0.17,1788193377749,1788193378195,446,83.7669,83.537,83.7190000000,83.7350000000,83.7270000000,11.58,1.94,1788193377749,1788193378195,446,0,83.853,83.719,20.184648,-23.648285,20.184648,,4.765488,1.556076,1266,1266,true,true,true
2026-08-31T16:23:00.073Z,dry_run,snapshot_stale,1,para:UNITREE|xyz:UNITREE,para:UNITREE,xyz:UNITREE,1.0,,,,,83.537,83.55,83.5435000000,0.16,0.17,1788193377749,1788193378195,446,83.7669,83.537,83.7190000000,83.7350000000,83.7270000000,11.58,1.94,1788193377749,1788193378195,446,0,83.853,83.719,20.184648,-23.648285,20.184648,,4.765488,1.556076,2324,2324,false,false,true
2026-08-31T16:23:01.249Z,dry_run,snapshot_stale,1,para:UNITREE|xyz:UNITREE,para:UNITREE,xyz:UNITREE,1.0,,,,,83.537,83.55,83.5435000000,0.16,0.17,1788193377749,1788193378195,446,83.7669,83.537,83.7190000000,83.7350000000,83.7270000000,11.58,1.94,1788193377749,1788193378195,446,0,83.853,83.719,20.184648,-23.648285,20.184648,,4.765488,1.556076,3500,3500,false,false,true
2026-08-31T16:23:02.125Z,dry_run,snapshot_stale,1,para:UNITREE|xyz:UNITREE,para:UNITREE,xyz:UNITREE,1.0,,,,,83.537,83.55,83.5435000000,0.16,0.17,1788193377749,1788193378195,446,83.7669,83.537,83.7190000000,83.7350000000,83.7270000000,11.58,1.94,1788193377749,1788193378195,446,0,83.853,83.719,20.184648,-23.648285,20.184648,,4.765488,1.556076,4376,4376,false,false,true
2026-08-31T16:23:03.187Z,dry_run,snapshot_stale,1,para:UNITREE|xyz:UNITREE,para:UNITREE,xyz:UNITREE,1.0,,,,,83.537,83.55,83.5435000000,0.16,0.17,1788193377749,1788193378195,446,83.7669,83.537,83.7190000000,83.7350000000,83.7270000000,11.58,1.94,1788193377749,1788193378195,446,0,83.853,83.719,20.184648,-23.648285,20.184648,,4.765488,1.556076,5438,5438,false,false,true
2026-08-31T16:23:03.814Z,dry_run,snapshot_stale,1,para:UNITREE|xyz:UNITREE,para:UNITREE,xyz:UNITREE,1.0,,,,,83.545,83.558,83.5515000000,0.19,0.16,1788193383314,1788193383814,500,83.7669,83.537,83.7190000000,83.7350000000,83.7270000000,11.58,1.94,1788193377749,1788193378195,446,5619,83.853,83.719,19.229161,-22.692799,19.229161,,4.765488,1.555927,500,6065,true,false,false
2026-08-31T16:23:05.225Z,dry_run,snapshot_stale,1,para:UNITREE|xyz:UNITREE,para:UNITREE,xyz:UNITREE,1.0,,,,,83.545,83.558,83.5515000000,0.19,0.16,1788193383314,1788193383814,500,83.7669,83.537,83.7190000000,83.7350000000,83.7270000000,11.58,1.94,1788193383314,1788193383814,500,0,83.853,83.719,19.229161,-22.692799,19.229161,,4.765488,1.555927,1911,1911,false,false,true
