time_utc,event,mode,pair,target_coin,reference_coin,reference_scale,side,coin,size,price,order_notional,gross_edge_bps,oracle_gap_bps,pnl_bps,reason,target_bid,target_ask,target_mid,reference_bid,reference_ask,reference_mid,target_oracle,target_spread_bps,target_book_age_ms,reference_book_age_ms,raw_json
2026-09-03T07:35:21.125Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1356.8,1357.3,1357.0500000000,1300.5000000000,1300.9300000000,1300.7150000000,1353.5,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:36:31.680Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1357.5,1357.9,1357.7000000000,1300.8700000000,1301.2200000000,1301.0450000000,1353.6,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:36:37.610Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1357.5,1357.9,1357.7000000000,1300.9900000000,1301.3700000000,1301.1800000000,1353.6,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:36:42.850Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1357.5,1357.9,1357.7000000000,1300.9900000000,1301.4300000000,1301.2100000000,1353.6,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:36:48.180Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1357.7,1358.2,1357.9500000000,1300.8800000000,1301.3000000000,1301.0900000000,1353.7,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:36:52.116Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: ,1357.5,1358.1,1357.8000000000,1300.8800000000,1301.3000000000,1301.0900000000,1353.7,,,,"{""source"":""binance"",""error"":""""}"
2026-09-03T07:39:40.444Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1358.3,1358.7,1358.5000000000,1302.3100000000,1302.5100000000,1302.4100000000,1354.2,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:39:59.383Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1358.3,1358.7,1358.5000000000,1302.0900000000,1302.1100000000,1302.1000000000,1354.3,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:40:03.318Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: ,1358.2,1358.7,1358.4500000000,1302.0900000000,1302.1100000000,1302.1000000000,1354.3,,,,"{""source"":""binance"",""error"":""""}"
2026-09-03T07:41:02.415Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1358.2,1358.7,1358.4500000000,1301.7000000000,1302.0900000000,1301.8950000000,1354.5,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:41:07.987Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1358.2,1358.7,1358.4500000000,1301.5100000000,1301.8400000000,1301.6750000000,1354.5,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:41:11.453Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: ,1358.2,1358.6,1358.4000000000,1301.5100000000,1301.8400000000,1301.6750000000,1354.5,,,,"{""source"":""binance"",""error"":""""}"
2026-09-03T07:41:21.106Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1358.4,1359.3,1358.8500000000,1301.7400000000,1302.1000000000,1301.9200000000,1354.5,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:43:09.747Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance recv timeout,1355.9,1360.2,1358.0500000000,1301.5200000000,1302.0900000000,1301.8050000000,1354.0,,,,"{""source"":""binance""}"
2026-09-03T07:44:33.928Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance recv timeout,1360.1,1360.6,1360.3500000000,1301.5200000000,1302.0900000000,1301.8050000000,1355.2,,,,"{""source"":""binance""}"
2026-09-03T07:45:18.440Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1360.1,1360.4,1360.2500000000,1301.4500000000,1301.7600000000,1301.6050000000,1355.4,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:45:31.510Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1360.1,1360.4,1360.2500000000,1301.3200000000,1301.7000000000,1301.5100000000,1355.5,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:45:34.974Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: ,1360.1,1360.4,1360.2500000000,1301.3200000000,1301.7000000000,1301.5100000000,1355.5,,,,"{""source"":""binance"",""error"":""""}"
2026-09-03T07:45:40.370Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1360.1,1360.2,1360.1500000000,1301.1600000000,1301.2900000000,1301.2250000000,1355.5,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:45:50.420Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1359.8,1360.6,1360.2000000000,1301.0700000000,1301.6300000000,1301.3500000000,1355.5,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:45:54.420Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1359.8,1360.6,1360.2000000000,1300.9800000000,1301.7000000000,1301.3400000000,1355.5,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:45:58.561Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1360.1,1360.4,1360.2500000000,1301.0900000000,1301.7000000000,1301.3950000000,1355.6,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:46:05.142Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1360.1,1360.4,1360.2500000000,1300.8600000000,1301.6600000000,1301.2600000000,1355.6,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:46:11.741Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1360.1,1360.4,1360.2500000000,1301.1100000000,1301.6500000000,1301.3800000000,1355.6,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:46:17.031Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1360.1,1360.4,1360.2500000000,1300.8800000000,1301.5700000000,1301.2250000000,1355.6,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
2026-09-03T07:46:21.451Z,error,dry_run,io:OAI|binance:OPENAIUSDT,io:OAI,binance:OPENAIUSDT,1.0,,io:OAI,,,,,,,binance: no close frame received or sent,1360.1,1360.4,1360.2500000000,1300.4900000000,1300.9300000000,1300.7100000000,1355.6,,,,"{""source"":""binance"",""error"":""no close frame received or sent""}"
